template_date,template_slot,interval_start,interval_end,issue_datetime,decision_time,plan_version,G_initial,Q_version,C_version,D_version,soc_before_planned,soc_after_planned,pv_forecast,pv_forecast_source,solver_status
2025-06-08,94,2025-06-08 15:40:00,2025-06-08 15:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,530.4789066666666,530.4789066666666,0.0,0.0,10800.0,10800.0,4318.6479,attachment3,OPTIMAL
2025-06-08,95,2025-06-08 15:50:00,2025-06-08 16:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,491.6920133333332,491.6920133333332,0.0,0.0,10800.0,10800.0,4318.6479,attachment3,OPTIMAL
2025-06-08,96,2025-06-08 16:00:00,2025-06-08 16:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,775.9602333333332,775.9602333333332,0.0,0.0,10800.0,10800.0,2553.7421,attachment3,OPTIMAL
2025-06-08,97,2025-06-08 16:10:00,2025-06-08 16:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,765.7810633333333,765.7810633333333,0.0,-0.0,10800.0,10800.0,2553.7421,attachment3,OPTIMAL
2025-06-08,98,2025-06-08 16:20:00,2025-06-08 16:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,785.6394066666667,785.6394066666667,0.0,-0.0,10800.0,10800.0,2553.7421,attachment3,OPTIMAL
2025-06-08,99,2025-06-08 16:30:00,2025-06-08 16:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,786.7806500000002,786.7806500000002,0.0,-0.0,10800.0,10800.0,2553.7421,attachment3,OPTIMAL
2025-06-08,100,2025-06-08 16:40:00,2025-06-08 16:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,805.2042999999999,805.2042999999999,0.0,-0.0,10800.0,10800.0,2553.7421,attachment3,OPTIMAL
2025-06-08,101,2025-06-08 16:50:00,2025-06-08 17:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,831.4304333333334,831.4304333333334,0.0,-0.0,10800.0,10800.0,2553.7421,attachment3,OPTIMAL
2025-06-08,102,2025-06-08 17:00:00,2025-06-08 17:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,1079.2459499999998,1079.2459499999998,0.0,0.0,10800.0,10800.0,1103.2418,attachment3,OPTIMAL
2025-06-08,103,2025-06-08 17:10:00,2025-06-08 17:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,1020.73577,1020.73577,0.0,0.0,10800.0,10800.0,1103.2418,attachment3,OPTIMAL
2025-06-08,104,2025-06-08 17:20:00,2025-06-08 17:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,1004.4184933333333,1004.4184933333333,0.0,0.0,10800.0,10800.0,1103.2418,attachment3,OPTIMAL
2025-06-08,105,2025-06-08 17:30:00,2025-06-08 17:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,1086.4987833333332,1086.4987833333332,0.0,-0.0,10800.0,10800.0,1103.2418,attachment3,OPTIMAL
2025-06-08,106,2025-06-08 17:40:00,2025-06-08 17:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,1097.8134599999998,1097.8134599999998,0.0,0.0,10800.0,10800.0,1103.2418,attachment3,OPTIMAL
2025-06-08,107,2025-06-08 17:50:00,2025-06-08 18:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,967.4616133333334,967.4616133333334,-0.0,0.0,10800.0,10800.0,1103.2418,attachment3,OPTIMAL
2025-06-08,108,2025-06-08 18:00:00,2025-06-08 18:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,911.3109166666666,911.3109166666666,0.0,0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-06-08,109,2025-06-08 18:10:00,2025-06-08 18:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,852.2163433333332,852.2163433333332,0.0,0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-06-08,110,2025-06-08 18:20:00,2025-06-08 18:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,892.5609966666666,892.5609966666666,0.0,0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-06-08,111,2025-06-08 18:30:00,2025-06-08 18:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,941.5194166666668,941.5194166666668,0.0,0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-06-08,112,2025-06-08 18:40:00,2025-06-08 18:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,964.71703,964.71703,0.0,0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-06-08,113,2025-06-08 18:50:00,2025-06-08 19:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,989.8973533333335,989.8973533333335,0.0,0.0,10800.0,10800.0,0.0,attachment3,OPTIMAL
2025-06-08,114,2025-06-08 19:00:00,2025-06-08 19:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,132.64266666666663,132.64266666666663,0.0,833.3333333333333,10800.0,9874.074074074075,0.0,attachment3,OPTIMAL
2025-06-08,115,2025-06-08 19:10:00,2025-06-08 19:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,127.52224333333334,127.52224333333334,0.0,833.3333333333333,9874.074074074075,8948.14814814815,0.0,attachment3,OPTIMAL
2025-06-08,116,2025-06-08 19:20:00,2025-06-08 19:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,137.9384633333334,137.9384633333334,0.0,833.3333333333333,8948.14814814815,8022.2222222222235,0.0,attachment3,OPTIMAL
2025-06-08,117,2025-06-08 19:30:00,2025-06-08 19:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,149.55000000000018,149.55000000000018,0.0,833.3333333333333,8022.2222222222235,7096.296296296297,0.0,attachment3,OPTIMAL
2025-06-08,118,2025-06-08 19:40:00,2025-06-08 19:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,81.77908000000002,81.77908000000002,0.0,833.3333333333333,7096.296296296297,6170.370370370371,0.0,attachment3,OPTIMAL
2025-06-08,119,2025-06-08 19:50:00,2025-06-08 20:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,80.72771333333344,80.72771333333344,0.0,833.3333333333333,6170.370370370371,5244.444444444445,0.0,attachment3,OPTIMAL
2025-06-08,120,2025-06-08 20:00:00,2025-06-08 20:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,137.87800000000004,137.87800000000004,0.0,833.3333333333333,5244.444444444445,4318.518518518519,0.0,attachment3,OPTIMAL
2025-06-08,121,2025-06-08 20:10:00,2025-06-08 20:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,120.36835666666673,120.36835666666673,0.0,833.3333333333333,4318.518518518519,3392.592592592593,0.0,attachment3,OPTIMAL
2025-06-08,122,2025-06-08 20:20:00,2025-06-08 20:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,669.4652533333333,669.4652533333333,0.0,306.6666666666668,3392.592592592593,3051.851851851852,0.0,attachment3,OPTIMAL
2025-06-08,123,2025-06-08 20:30:00,2025-06-08 20:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,180.68533333333335,180.68533333333335,0.0,833.3333333333333,3051.851851851852,2125.925925925926,0.0,attachment3,OPTIMAL
2025-06-08,124,2025-06-08 20:40:00,2025-06-08 20:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,112.35546999999997,112.35546999999997,0.0,833.3333333333333,2125.925925925926,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,125,2025-06-08 20:50:00,2025-06-08 21:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,936.7633099999999,936.7633099999999,0.0,-0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,126,2025-06-08 21:00:00,2025-06-08 21:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,983.6709999999999,983.6709999999999,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,127,2025-06-08 21:10:00,2025-06-08 21:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,965.6473766666666,965.6473766666666,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,128,2025-06-08 21:20:00,2025-06-08 21:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,969.1671133333332,969.1671133333332,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,129,2025-06-08 21:30:00,2025-06-08 21:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,998.8086666666666,998.8086666666666,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,130,2025-06-08 21:40:00,2025-06-08 21:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,986.2815333333333,986.2815333333333,0.0,-0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,131,2025-06-08 21:50:00,2025-06-08 22:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,877.97137,877.97137,0.0,-0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,132,2025-06-08 22:00:00,2025-06-08 22:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,761.283,761.283,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,133,2025-06-08 22:10:00,2025-06-08 22:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,794.1251466666668,794.1251466666668,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,134,2025-06-08 22:20:00,2025-06-08 22:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,797.5861166666666,797.5861166666666,0.0,-0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,135,2025-06-08 22:30:00,2025-06-08 22:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,764.6486666666666,764.6486666666666,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,136,2025-06-08 22:40:00,2025-06-08 22:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,702.6639266666667,702.6639266666667,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,137,2025-06-08 22:50:00,2025-06-08 23:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,688.3165733333333,688.3165733333333,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,138,2025-06-08 23:00:00,2025-06-08 23:10:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,685.9733333333334,685.9733333333334,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,139,2025-06-08 23:10:00,2025-06-08 23:20:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,756.6490100000001,756.6490100000001,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,140,2025-06-08 23:20:00,2025-06-08 23:30:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,820.9542133333334,820.9542133333334,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,141,2025-06-08 23:30:00,2025-06-08 23:40:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,804.3689999999999,804.3689999999999,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,142,2025-06-08 23:40:00,2025-06-08 23:50:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,796.4953566666668,796.4953566666668,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,143,2025-06-08 23:50:00,2025-06-09 00:00:00,2025-06-08 00:00:00,2025-06-08 00:00:00,initial_0000,764.0198233333333,764.0198233333333,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-08,144,2025-06-09 00:00:00,2025-06-09 00:10:00,,2025-06-08 00:00:00,initial_0000,761.316,761.316,0.0,-0.0,1200.0,1200.0,0.0,fallback_q2_pv,OPTIMAL
2025-06-08,144,2025-06-09 00:00:00,2025-06-09 00:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,update_nextday_0000_slot144,761.316,761.316,0.0,0.0,1200.0,1200.0,0.0,attachment3,OPTIMAL
2025-06-09,1,2025-06-09 00:10:00,2025-06-09 00:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1605.5679666666667,1605.5679666666667,833.3333333333336,0.0,1200.0,1950.0000000000002,0.0,attachment3,OPTIMAL
2025-06-09,2,2025-06-09 00:20:00,2025-06-09 00:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1598.03587,1598.03587,833.3333333333333,0.0,1950.0000000000002,2700.0,0.0,attachment3,OPTIMAL
2025-06-09,3,2025-06-09 00:30:00,2025-06-09 00:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1565.4683333333332,1565.4683333333332,833.3333333333333,0.0,2700.0,3450.0,0.0,attachment3,OPTIMAL
2025-06-09,4,2025-06-09 00:40:00,2025-06-09 00:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1575.32131,1575.32131,833.3333333333333,0.0,3450.0,4200.0,0.0,attachment3,OPTIMAL
2025-06-09,5,2025-06-09 00:50:00,2025-06-09 01:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1561.9331633333334,1561.9331633333334,833.3333333333333,0.0,4200.0,4950.0,0.0,attachment3,OPTIMAL
2025-06-09,6,2025-06-09 01:00:00,2025-06-09 01:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1553.473,1553.473,833.3333333333333,0.0,4950.0,5700.0,0.0,attachment3,OPTIMAL
2025-06-09,7,2025-06-09 01:10:00,2025-06-09 01:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1397.9000233333331,1397.9000233333331,666.6666666666666,0.0,5700.0,6300.0,0.0,attachment3,OPTIMAL
2025-06-09,8,2025-06-09 01:20:00,2025-06-09 01:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1563.2404033333332,1563.2404033333332,833.3333333333333,0.0,6300.0,7050.0,0.0,attachment3,OPTIMAL
2025-06-09,9,2025-06-09 01:30:00,2025-06-09 01:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1547.2419999999997,1547.2419999999997,833.3333333333333,0.0,7050.0,7800.0,0.0,attachment3,OPTIMAL
2025-06-09,10,2025-06-09 01:40:00,2025-06-09 01:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,725.1920833333334,725.1920833333334,0.0,0.0,7800.0,7800.0,0.0,attachment3,OPTIMAL
2025-06-09,11,2025-06-09 01:50:00,2025-06-09 02:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,739.5770299999999,739.5770299999999,0.0,0.0,7800.0,7800.0,0.0,attachment3,OPTIMAL
2025-06-09,12,2025-06-09 02:00:00,2025-06-09 02:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1568.1206666666667,1568.1206666666667,833.3333333333333,0.0,7800.0,8550.0,0.0,attachment3,OPTIMAL
2025-06-09,13,2025-06-09 02:10:00,2025-06-09 02:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1562.5624599999999,1562.5624599999999,833.3333333333333,0.0,8550.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,14,2025-06-09 02:20:00,2025-06-09 02:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,696.4416733333334,696.4416733333334,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,15,2025-06-09 02:30:00,2025-06-09 02:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,668.8646666666666,668.8646666666666,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,16,2025-06-09 02:40:00,2025-06-09 02:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,668.4811333333333,668.4811333333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,17,2025-06-09 02:50:00,2025-06-09 03:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,668.9331133333333,668.9331133333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,18,2025-06-09 03:00:00,2025-06-09 03:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,670.6836666666666,670.6836666666666,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,19,2025-06-09 03:10:00,2025-06-09 03:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,675.31532,675.31532,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,20,2025-06-09 03:20:00,2025-06-09 03:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,674.7854133333333,674.7854133333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,21,2025-06-09 03:30:00,2025-06-09 03:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,669.2866666666666,669.2866666666666,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,22,2025-06-09 03:40:00,2025-06-09 03:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,658.3569166666666,658.3569166666666,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,23,2025-06-09 03:50:00,2025-06-09 04:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,629.1552033333332,629.1552033333332,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,24,2025-06-09 04:00:00,2025-06-09 04:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,605.473,605.473,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,25,2025-06-09 04:10:00,2025-06-09 04:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,637.3158266666667,637.3158266666667,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,26,2025-06-09 04:20:00,2025-06-09 04:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,662.58755,662.58755,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,27,2025-06-09 04:30:00,2025-06-09 04:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,673.2579999999999,673.2579999999999,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,28,2025-06-09 04:40:00,2025-06-09 04:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,672.35727,672.35727,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,29,2025-06-09 04:50:00,2025-06-09 05:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,665.5595333333333,665.5595333333333,0.0,0.0,9300.0,9300.0,0.0,attachment3,OPTIMAL
2025-06-09,30,2025-06-09 05:00:00,2025-06-09 05:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,463.8561333333334,463.8561333333334,0.0,0.0,9300.0,9300.0,1009.5272,attachment3,OPTIMAL
2025-06-09,31,2025-06-09 05:10:00,2025-06-09 05:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,474.22396,474.22396,0.0,0.0,9300.0,9300.0,1009.5272,attachment3,OPTIMAL
2025-06-09,32,2025-06-09 05:20:00,2025-06-09 05:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,484.47664333333336,484.47664333333336,0.0,0.0,9300.0,9300.0,1009.5272,attachment3,OPTIMAL
2025-06-09,33,2025-06-09 05:30:00,2025-06-09 05:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1310.5781333333332,1310.5781333333332,833.3333333333333,0.0,9300.0,10050.0,1009.5272,attachment3,OPTIMAL
2025-06-09,34,2025-06-09 05:40:00,2025-06-09 05:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,1242.8024033333331,1242.8024033333331,833.3333333333333,0.0,10050.0,10800.0,1009.5272,attachment3,OPTIMAL
2025-06-09,35,2025-06-09 05:50:00,2025-06-09 06:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,505.41531333333324,505.41531333333324,0.0,-0.0,10800.0,10800.0,1009.5272,attachment3,OPTIMAL
2025-06-09,36,2025-06-09 06:00:00,2025-06-09 06:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,548.0237833333333,10800.0,10191.084685185186,2052.1998,attachment3,OPTIMAL
2025-06-09,37,2025-06-09 06:10:00,2025-06-09 06:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,515.7065533333333,10191.084685185186,9618.077403703704,2052.1998,attachment3,OPTIMAL
2025-06-09,38,2025-06-09 06:20:00,2025-06-09 06:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,452.6911533333331,9618.077403703704,9115.087233333334,2052.1998,attachment3,OPTIMAL
2025-06-09,39,2025-06-09 06:30:00,2025-06-09 06:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,490.19786666666664,9115.087233333334,8570.422937037038,2052.1998,attachment3,OPTIMAL
2025-06-09,40,2025-06-09 06:40:00,2025-06-09 06:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,503.7126966666667,8570.422937037038,8010.742162962963,2052.1998,attachment3,OPTIMAL
2025-06-09,41,2025-06-09 06:50:00,2025-06-09 07:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,534.7303,8010.742162962963,7416.597385185186,2052.1998,attachment3,OPTIMAL
2025-06-09,42,2025-06-09 07:00:00,2025-06-09 07:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,354.6783833333333,7416.597385185186,7022.510292592593,3054.7547,attachment3,OPTIMAL
2025-06-09,43,2025-06-09 07:10:00,2025-06-09 07:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,268.5064499999991,268.5064499999991,0.0,89.53015333333424,7022.510292592593,6923.032344444444,3054.7547,attachment3,OPTIMAL
2025-06-09,44,2025-06-09 07:20:00,2025-06-09 07:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,342.1231,342.1231,0.0,0.0,6923.032344444444,6923.032344444444,3054.7547,attachment3,OPTIMAL
2025-06-09,45,2025-06-09 07:30:00,2025-06-09 07:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,327.61429999999996,327.61429999999996,0.0,0.0,6923.032344444444,6923.032344444444,3054.7547,attachment3,OPTIMAL
2025-06-09,46,2025-06-09 07:40:00,2025-06-09 07:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,287.7903,287.7903,0.0,0.0,6923.032344444444,6923.032344444444,3054.7547,attachment3,OPTIMAL
2025-06-09,47,2025-06-09 07:50:00,2025-06-09 08:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,427.65012666666667,6923.032344444444,6447.865537037036,3054.7547,attachment3,OPTIMAL
2025-06-09,48,2025-06-09 08:00:00,2025-06-09 08:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,331.12654999999984,6447.865537037036,6079.947148148148,5114.7837,attachment3,OPTIMAL
2025-06-09,49,2025-06-09 08:10:00,2025-06-09 08:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,371.39309333333324,6079.947148148148,5667.288155555555,5114.7837,attachment3,OPTIMAL
2025-06-09,50,2025-06-09 08:20:00,2025-06-09 08:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,345.1972699999998,5667.288155555555,5283.735633333333,5114.7837,attachment3,OPTIMAL
2025-06-09,51,2025-06-09 08:30:00,2025-06-09 08:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,351.8003,5283.735633333333,4892.846411111111,5114.7837,attachment3,OPTIMAL
2025-06-09,52,2025-06-09 08:40:00,2025-06-09 08:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,336.70394666666664,4892.846411111111,4518.730914814814,5114.7837,attachment3,OPTIMAL
2025-06-09,53,2025-06-09 08:50:00,2025-06-09 09:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,320.21340999999995,4518.730914814814,4162.938237037037,5114.7837,attachment3,OPTIMAL
2025-06-09,54,2025-06-09 09:00:00,2025-06-09 09:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,101.35025000000019,4162.938237037037,4050.3268481481477,6212.9495,attachment3,OPTIMAL
2025-06-09,55,2025-06-09 09:10:00,2025-06-09 09:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,149.42018000000007,4050.3268481481477,3884.3044259259254,6212.9495,attachment3,OPTIMAL
2025-06-09,56,2025-06-09 09:20:00,2025-06-09 09:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,138.26420666666672,3884.3044259259254,3730.677529629629,6212.9495,attachment3,OPTIMAL
2025-06-09,57,2025-06-09 09:30:00,2025-06-09 09:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,115.7360000000001,3730.677529629629,3602.0819740740735,6212.9495,attachment3,OPTIMAL
2025-06-09,58,2025-06-09 09:40:00,2025-06-09 09:50:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,133.02389333333326,3602.0819740740735,3454.277648148148,6212.9495,attachment3,OPTIMAL
2025-06-09,59,2025-06-09 09:50:00,2025-06-09 10:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,177.8930833333336,3454.277648148148,3256.618666666666,6212.9495,attachment3,OPTIMAL
2025-06-09,60,2025-06-09 10:00:00,2025-06-09 10:10:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,276.8082166666667,3256.618666666666,2949.0539814814806,5682.2812,attachment3,OPTIMAL
2025-06-09,61,2025-06-09 10:10:00,2025-06-09 10:20:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,250.04939999999976,2949.0539814814806,2671.2213148148144,5682.2812,attachment3,OPTIMAL
2025-06-09,62,2025-06-09 10:20:00,2025-06-09 10:30:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,230.38676999999996,2671.2213148148144,2415.2360148148146,5682.2812,attachment3,OPTIMAL
2025-06-09,63,2025-06-09 10:30:00,2025-06-09 10:40:00,2025-06-09 00:00:00,2025-06-09 00:00:00,initial_0000,0.0,0.0,0.0,244.30488333333335,2415.2360148148146,2143.7861444444443,5682.2812,attachment3,OPTIMAL
