issue_datetime,lead_hour,target_time,forecast_kw,forecast_version,time_semantics
2025-05-18 06:00:00,14,2025-05-18 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,15,2025-05-18 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,16,2025-05-18 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,17,2025-05-18 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,18,2025-05-19 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,19,2025-05-19 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,20,2025-05-19 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,21,2025-05-19 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,22,2025-05-19 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,23,2025-05-19 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 06:00:00,24,2025-05-19 06:00:00,1059.9442,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,1,2025-05-18 13:00:00,7269.1099,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,2,2025-05-18 14:00:00,7213.6288,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,3,2025-05-18 15:00:00,6048.7164,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,4,2025-05-18 16:00:00,4932.4729,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,5,2025-05-18 17:00:00,3010.1747,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,6,2025-05-18 18:00:00,948.4444,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,7,2025-05-18 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,8,2025-05-18 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,9,2025-05-18 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,10,2025-05-18 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,11,2025-05-18 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,12,2025-05-19 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,13,2025-05-19 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,14,2025-05-19 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,15,2025-05-19 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,16,2025-05-19 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,17,2025-05-19 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,18,2025-05-19 06:00:00,915.5933,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,19,2025-05-19 07:00:00,2621.5611,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,20,2025-05-19 08:00:00,3901.8411,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,21,2025-05-19 09:00:00,5817.1253,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,22,2025-05-19 10:00:00,5457.3923,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,23,2025-05-19 11:00:00,7996.6095,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 12:00:00,24,2025-05-19 12:00:00,9012.5682,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,1,2025-05-18 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,2,2025-05-18 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,3,2025-05-18 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,4,2025-05-18 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,5,2025-05-18 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,6,2025-05-19 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,7,2025-05-19 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,8,2025-05-19 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,9,2025-05-19 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,10,2025-05-19 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,11,2025-05-19 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,12,2025-05-19 06:00:00,1141.9835,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,13,2025-05-19 07:00:00,3157.1052,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,14,2025-05-19 08:00:00,4983.2123,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,15,2025-05-19 09:00:00,6664.0125,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,16,2025-05-19 10:00:00,7889.4183,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,17,2025-05-19 11:00:00,8939.2125,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,18,2025-05-19 12:00:00,9205.6387,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,19,2025-05-19 13:00:00,7908.2093,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,20,2025-05-19 14:00:00,7517.7130,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,21,2025-05-19 15:00:00,5577.8921,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,22,2025-05-19 16:00:00,3010.5668,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,23,2025-05-19 17:00:00,2119.5038,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-18 18:00:00,24,2025-05-19 18:00:00,750.1091,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,1,2025-05-19 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,2,2025-05-19 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,3,2025-05-19 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,4,2025-05-19 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,5,2025-05-19 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,6,2025-05-19 06:00:00,1072.3706,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,7,2025-05-19 07:00:00,2949.5096,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,8,2025-05-19 08:00:00,4587.8454,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,9,2025-05-19 09:00:00,6132.3532,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,10,2025-05-19 10:00:00,6118.4772,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,11,2025-05-19 11:00:00,7786.3271,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,12,2025-05-19 12:00:00,8540.6314,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,13,2025-05-19 13:00:00,8811.7730,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,14,2025-05-19 14:00:00,7738.7558,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,15,2025-05-19 15:00:00,6965.9625,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,16,2025-05-19 16:00:00,4951.8000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,17,2025-05-19 17:00:00,3092.2125,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,18,2025-05-19 18:00:00,1165.2739,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,19,2025-05-19 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,20,2025-05-19 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,21,2025-05-19 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,22,2025-05-19 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,23,2025-05-19 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 00:00:00,24,2025-05-20 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,1,2025-05-19 07:00:00,2807.2978,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,2,2025-05-19 08:00:00,4522.2188,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,3,2025-05-19 09:00:00,6582.4268,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,4,2025-05-19 10:00:00,6945.1854,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,5,2025-05-19 11:00:00,8406.1656,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,6,2025-05-19 12:00:00,9067.1956,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,7,2025-05-19 13:00:00,8329.4465,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,8,2025-05-19 14:00:00,7370.1561,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,9,2025-05-19 15:00:00,6965.9625,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,10,2025-05-19 16:00:00,4389.1589,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,11,2025-05-19 17:00:00,2946.0803,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,12,2025-05-19 18:00:00,1175.1890,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,13,2025-05-19 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,14,2025-05-19 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,15,2025-05-19 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,16,2025-05-19 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,17,2025-05-19 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,18,2025-05-20 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,19,2025-05-20 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,20,2025-05-20 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,21,2025-05-20 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,22,2025-05-20 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,23,2025-05-20 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 06:00:00,24,2025-05-20 06:00:00,893.1529,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,1,2025-05-19 13:00:00,8741.5611,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,2,2025-05-19 14:00:00,7445.0438,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,3,2025-05-19 15:00:00,6704.0432,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,4,2025-05-19 16:00:00,4360.3520,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,5,2025-05-19 17:00:00,2952.3392,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,6,2025-05-19 18:00:00,1184.9369,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,7,2025-05-19 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,8,2025-05-19 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,9,2025-05-19 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,10,2025-05-19 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,11,2025-05-19 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,12,2025-05-20 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,13,2025-05-20 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,14,2025-05-20 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,15,2025-05-20 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,16,2025-05-20 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,17,2025-05-20 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,18,2025-05-20 06:00:00,1097.3025,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,19,2025-05-20 07:00:00,3155.6560,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,20,2025-05-20 08:00:00,4793.2417,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,21,2025-05-20 09:00:00,5569.1048,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,22,2025-05-20 10:00:00,5499.0573,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,23,2025-05-20 11:00:00,5034.5730,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 12:00:00,24,2025-05-20 12:00:00,3125.3891,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,1,2025-05-19 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,2,2025-05-19 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,3,2025-05-19 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,4,2025-05-19 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,5,2025-05-19 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,6,2025-05-20 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,7,2025-05-20 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,8,2025-05-20 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,9,2025-05-20 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,10,2025-05-20 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,11,2025-05-20 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,12,2025-05-20 06:00:00,1263.6375,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,13,2025-05-20 07:00:00,3200.5526,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,14,2025-05-20 08:00:00,5196.4653,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,15,2025-05-20 09:00:00,6664.0125,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,16,2025-05-20 10:00:00,8065.5750,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,17,2025-05-20 11:00:00,8451.9902,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,18,2025-05-20 12:00:00,7833.8260,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,19,2025-05-20 13:00:00,7928.7279,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,20,2025-05-20 14:00:00,6703.5499,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,21,2025-05-20 15:00:00,5314.5952,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,22,2025-05-20 16:00:00,4199.8840,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,23,2025-05-20 17:00:00,2825.3771,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-19 18:00:00,24,2025-05-20 18:00:00,757.4562,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,1,2025-05-20 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,2,2025-05-20 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,3,2025-05-20 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,4,2025-05-20 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,5,2025-05-20 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,6,2025-05-20 06:00:00,1066.1352,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,7,2025-05-20 07:00:00,2733.9895,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,8,2025-05-20 08:00:00,4746.8820,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,9,2025-05-20 09:00:00,6252.2659,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,10,2025-05-20 10:00:00,7291.2150,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,11,2025-05-20 11:00:00,8219.0665,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,12,2025-05-20 12:00:00,8235.1283,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,13,2025-05-20 13:00:00,8499.1315,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,14,2025-05-20 14:00:00,7505.0468,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,15,2025-05-20 15:00:00,6575.7376,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,16,2025-05-20 16:00:00,4951.8000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,17,2025-05-20 17:00:00,3092.2125,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,18,2025-05-20 18:00:00,1028.5583,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,19,2025-05-20 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,20,2025-05-20 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,21,2025-05-20 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,22,2025-05-20 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,23,2025-05-20 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 00:00:00,24,2025-05-21 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,1,2025-05-20 07:00:00,2772.8891,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,2,2025-05-20 08:00:00,4702.5018,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,3,2025-05-20 09:00:00,6351.7350,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,4,2025-05-20 10:00:00,7503.8933,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,5,2025-05-20 11:00:00,7817.8028,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,6,2025-05-20 12:00:00,7608.4460,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,7,2025-05-20 13:00:00,7238.7682,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,8,2025-05-20 14:00:00,6241.0869,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,9,2025-05-20 15:00:00,5452.5211,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,10,2025-05-20 16:00:00,4342.6126,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,11,2025-05-20 17:00:00,2887.1869,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,12,2025-05-20 18:00:00,1109.9201,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,13,2025-05-20 19:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,14,2025-05-20 20:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,15,2025-05-20 21:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,16,2025-05-20 22:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,17,2025-05-20 23:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,18,2025-05-21 00:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,19,2025-05-21 01:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,20,2025-05-21 02:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,21,2025-05-21 03:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,22,2025-05-21 04:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,23,2025-05-21 05:00:00,0.0000,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 06:00:00,24,2025-05-21 06:00:00,1102.6739,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 12:00:00,1,2025-05-20 13:00:00,7319.5989,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 12:00:00,2,2025-05-20 14:00:00,6303.6813,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 12:00:00,3,2025-05-20 15:00:00,5726.4421,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 12:00:00,4,2025-05-20 16:00:00,4628.3372,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 12:00:00,5,2025-05-20 17:00:00,3092.2125,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
2025-05-20 12:00:00,6,2025-05-20 18:00:00,1145.9562,Q3-A3-POINT-v1.0,target_time=issue_datetime+lead_hour
