issue_date,issue_time,lead_hour,forecast_kw,target_date,interval_index,interval_start_minute,interval_end_minute
2025-08-02,0:00,24,0.0000,2025-08-02,143,1420,1430
2025-08-02,0:00,24,0.0000,2025-08-02,144,1430,1440
2025-08-02,6:00,1,2774.1859,2025-08-02,37,360,370
2025-08-02,6:00,1,2774.1859,2025-08-02,38,370,380
2025-08-02,6:00,1,2774.1859,2025-08-02,39,380,390
2025-08-02,6:00,1,2774.1859,2025-08-02,40,390,400
2025-08-02,6:00,1,2774.1859,2025-08-02,41,400,410
2025-08-02,6:00,1,2774.1859,2025-08-02,42,410,420
2025-08-02,6:00,2,4322.3937,2025-08-02,43,420,430
2025-08-02,6:00,2,4322.3937,2025-08-02,44,430,440
2025-08-02,6:00,2,4322.3937,2025-08-02,45,440,450
2025-08-02,6:00,2,4322.3937,2025-08-02,46,450,460
2025-08-02,6:00,2,4322.3937,2025-08-02,47,460,470
2025-08-02,6:00,2,4322.3937,2025-08-02,48,470,480
2025-08-02,6:00,3,6481.8716,2025-08-02,49,480,490
2025-08-02,6:00,3,6481.8716,2025-08-02,50,490,500
2025-08-02,6:00,3,6481.8716,2025-08-02,51,500,510
2025-08-02,6:00,3,6481.8716,2025-08-02,52,510,520
2025-08-02,6:00,3,6481.8716,2025-08-02,53,520,530
2025-08-02,6:00,3,6481.8716,2025-08-02,54,530,540
2025-08-02,6:00,4,7838.3328,2025-08-02,55,540,550
2025-08-02,6:00,4,7838.3328,2025-08-02,56,550,560
2025-08-02,6:00,4,7838.3328,2025-08-02,57,560,570
2025-08-02,6:00,4,7838.3328,2025-08-02,58,570,580
2025-08-02,6:00,4,7838.3328,2025-08-02,59,580,590
2025-08-02,6:00,4,7838.3328,2025-08-02,60,590,600
2025-08-02,6:00,5,8559.6954,2025-08-02,61,600,610
2025-08-02,6:00,5,8559.6954,2025-08-02,62,610,620
2025-08-02,6:00,5,8559.6954,2025-08-02,63,620,630
2025-08-02,6:00,5,8559.6954,2025-08-02,64,630,640
2025-08-02,6:00,5,8559.6954,2025-08-02,65,640,650
2025-08-02,6:00,5,8559.6954,2025-08-02,66,650,660
2025-08-02,6:00,6,8420.5164,2025-08-02,67,660,670
2025-08-02,6:00,6,8420.5164,2025-08-02,68,670,680
2025-08-02,6:00,6,8420.5164,2025-08-02,69,680,690
2025-08-02,6:00,6,8420.5164,2025-08-02,70,690,700
2025-08-02,6:00,6,8420.5164,2025-08-02,71,700,710
2025-08-02,6:00,6,8420.5164,2025-08-02,72,710,720
2025-08-02,6:00,7,8440.8694,2025-08-02,73,720,730
2025-08-02,6:00,7,8440.8694,2025-08-02,74,730,740
2025-08-02,6:00,7,8440.8694,2025-08-02,75,740,750
2025-08-02,6:00,7,8440.8694,2025-08-02,76,750,760
2025-08-02,6:00,7,8440.8694,2025-08-02,77,760,770
2025-08-02,6:00,7,8440.8694,2025-08-02,78,770,780
2025-08-02,6:00,8,8181.6430,2025-08-02,79,780,790
2025-08-02,6:00,8,8181.6430,2025-08-02,80,790,800
2025-08-02,6:00,8,8181.6430,2025-08-02,81,800,810
2025-08-02,6:00,8,8181.6430,2025-08-02,82,810,820
2025-08-02,6:00,8,8181.6430,2025-08-02,83,820,830
2025-08-02,6:00,8,8181.6430,2025-08-02,84,830,840
2025-08-02,6:00,9,6501.6385,2025-08-02,85,840,850
2025-08-02,6:00,9,6501.6385,2025-08-02,86,850,860
2025-08-02,6:00,9,6501.6385,2025-08-02,87,860,870
2025-08-02,6:00,9,6501.6385,2025-08-02,88,870,880
2025-08-02,6:00,9,6501.6385,2025-08-02,89,880,890
2025-08-02,6:00,9,6501.6385,2025-08-02,90,890,900
2025-08-02,6:00,10,4339.7903,2025-08-02,91,900,910
2025-08-02,6:00,10,4339.7903,2025-08-02,92,910,920
2025-08-02,6:00,10,4339.7903,2025-08-02,93,920,930
2025-08-02,6:00,10,4339.7903,2025-08-02,94,930,940
2025-08-02,6:00,10,4339.7903,2025-08-02,95,940,950
2025-08-02,6:00,10,4339.7903,2025-08-02,96,950,960
2025-08-02,6:00,11,2871.7113,2025-08-02,97,960,970
2025-08-02,6:00,11,2871.7113,2025-08-02,98,970,980
2025-08-02,6:00,11,2871.7113,2025-08-02,99,980,990
2025-08-02,6:00,11,2871.7113,2025-08-02,100,990,1000
2025-08-02,6:00,11,2871.7113,2025-08-02,101,1000,1010
2025-08-02,6:00,11,2871.7113,2025-08-02,102,1010,1020
2025-08-02,6:00,12,1001.6542,2025-08-02,103,1020,1030
2025-08-02,6:00,12,1001.6542,2025-08-02,104,1030,1040
2025-08-02,6:00,12,1001.6542,2025-08-02,105,1040,1050
2025-08-02,6:00,12,1001.6542,2025-08-02,106,1050,1060
2025-08-02,6:00,12,1001.6542,2025-08-02,107,1060,1070
2025-08-02,6:00,12,1001.6542,2025-08-02,108,1070,1080
2025-08-02,6:00,13,0.0000,2025-08-02,109,1080,1090
2025-08-02,6:00,13,0.0000,2025-08-02,110,1090,1100
2025-08-02,6:00,13,0.0000,2025-08-02,111,1100,1110
2025-08-02,6:00,13,0.0000,2025-08-02,112,1110,1120
2025-08-02,6:00,13,0.0000,2025-08-02,113,1120,1130
2025-08-02,6:00,13,0.0000,2025-08-02,114,1130,1140
2025-08-02,6:00,14,0.0000,2025-08-02,115,1140,1150
2025-08-02,6:00,14,0.0000,2025-08-02,116,1150,1160
2025-08-02,6:00,14,0.0000,2025-08-02,117,1160,1170
2025-08-02,6:00,14,0.0000,2025-08-02,118,1170,1180
2025-08-02,6:00,14,0.0000,2025-08-02,119,1180,1190
2025-08-02,6:00,14,0.0000,2025-08-02,120,1190,1200
2025-08-02,6:00,15,0.0000,2025-08-02,121,1200,1210
2025-08-02,6:00,15,0.0000,2025-08-02,122,1210,1220
2025-08-02,6:00,15,0.0000,2025-08-02,123,1220,1230
2025-08-02,6:00,15,0.0000,2025-08-02,124,1230,1240
2025-08-02,6:00,15,0.0000,2025-08-02,125,1240,1250
2025-08-02,6:00,15,0.0000,2025-08-02,126,1250,1260
2025-08-02,6:00,16,0.0000,2025-08-02,127,1260,1270
2025-08-02,6:00,16,0.0000,2025-08-02,128,1270,1280
2025-08-02,6:00,16,0.0000,2025-08-02,129,1280,1290
2025-08-02,6:00,16,0.0000,2025-08-02,130,1290,1300
2025-08-02,6:00,16,0.0000,2025-08-02,131,1300,1310
2025-08-02,6:00,16,0.0000,2025-08-02,132,1310,1320
2025-08-02,6:00,17,0.0000,2025-08-02,133,1320,1330
2025-08-02,6:00,17,0.0000,2025-08-02,134,1330,1340
2025-08-02,6:00,17,0.0000,2025-08-02,135,1340,1350
2025-08-02,6:00,17,0.0000,2025-08-02,136,1350,1360
2025-08-02,6:00,17,0.0000,2025-08-02,137,1360,1370
2025-08-02,6:00,17,0.0000,2025-08-02,138,1370,1380
2025-08-02,6:00,18,0.0000,2025-08-02,139,1380,1390
2025-08-02,6:00,18,0.0000,2025-08-02,140,1390,1400
2025-08-02,6:00,18,0.0000,2025-08-02,141,1400,1410
2025-08-02,6:00,18,0.0000,2025-08-02,142,1410,1420
2025-08-02,6:00,18,0.0000,2025-08-02,143,1420,1430
2025-08-02,6:00,18,0.0000,2025-08-02,144,1430,1440
2025-08-02,6:00,19,0.0000,2025-08-03,1,0,10
2025-08-02,6:00,19,0.0000,2025-08-03,2,10,20
2025-08-02,6:00,19,0.0000,2025-08-03,3,20,30
2025-08-02,6:00,19,0.0000,2025-08-03,4,30,40
2025-08-02,6:00,19,0.0000,2025-08-03,5,40,50
2025-08-02,6:00,19,0.0000,2025-08-03,6,50,60
2025-08-02,6:00,20,0.0000,2025-08-03,7,60,70
2025-08-02,6:00,20,0.0000,2025-08-03,8,70,80
2025-08-02,6:00,20,0.0000,2025-08-03,9,80,90
2025-08-02,6:00,20,0.0000,2025-08-03,10,90,100
2025-08-02,6:00,20,0.0000,2025-08-03,11,100,110
2025-08-02,6:00,20,0.0000,2025-08-03,12,110,120
2025-08-02,6:00,21,0.0000,2025-08-03,13,120,130
2025-08-02,6:00,21,0.0000,2025-08-03,14,130,140
2025-08-02,6:00,21,0.0000,2025-08-03,15,140,150
2025-08-02,6:00,21,0.0000,2025-08-03,16,150,160
2025-08-02,6:00,21,0.0000,2025-08-03,17,160,170
2025-08-02,6:00,21,0.0000,2025-08-03,18,170,180
2025-08-02,6:00,22,0.0000,2025-08-03,19,180,190
2025-08-02,6:00,22,0.0000,2025-08-03,20,190,200
2025-08-02,6:00,22,0.0000,2025-08-03,21,200,210
2025-08-02,6:00,22,0.0000,2025-08-03,22,210,220
2025-08-02,6:00,22,0.0000,2025-08-03,23,220,230
2025-08-02,6:00,22,0.0000,2025-08-03,24,230,240
2025-08-02,6:00,23,0.0000,2025-08-03,25,240,250
2025-08-02,6:00,23,0.0000,2025-08-03,26,250,260
2025-08-02,6:00,23,0.0000,2025-08-03,27,260,270
2025-08-02,6:00,23,0.0000,2025-08-03,28,270,280
2025-08-02,6:00,23,0.0000,2025-08-03,29,280,290
2025-08-02,6:00,23,0.0000,2025-08-03,30,290,300
2025-08-02,6:00,24,1218.1875,2025-08-03,31,300,310
2025-08-02,6:00,24,1218.1875,2025-08-03,32,310,320
2025-08-02,6:00,24,1218.1875,2025-08-03,33,320,330
2025-08-02,6:00,24,1218.1875,2025-08-03,34,330,340
2025-08-02,6:00,24,1218.1875,2025-08-03,35,340,350
2025-08-02,6:00,24,1218.1875,2025-08-03,36,350,360
2025-08-02,12:00,1,8820.5947,2025-08-02,73,720,730
2025-08-02,12:00,1,8820.5947,2025-08-02,74,730,740
2025-08-02,12:00,1,8820.5947,2025-08-02,75,740,750
2025-08-02,12:00,1,8820.5947,2025-08-02,76,750,760
2025-08-02,12:00,1,8820.5947,2025-08-02,77,760,770
2025-08-02,12:00,1,8820.5947,2025-08-02,78,770,780
2025-08-02,12:00,2,8406.8224,2025-08-02,79,780,790
2025-08-02,12:00,2,8406.8224,2025-08-02,80,790,800
2025-08-02,12:00,2,8406.8224,2025-08-02,81,800,810
2025-08-02,12:00,2,8406.8224,2025-08-02,82,810,820
2025-08-02,12:00,2,8406.8224,2025-08-02,83,820,830
2025-08-02,12:00,2,8406.8224,2025-08-02,84,830,840
2025-08-02,12:00,3,6640.6499,2025-08-02,85,840,850
2025-08-02,12:00,3,6640.6499,2025-08-02,86,850,860
2025-08-02,12:00,3,6640.6499,2025-08-02,87,860,870
2025-08-02,12:00,3,6640.6499,2025-08-02,88,870,880
2025-08-02,12:00,3,6640.6499,2025-08-02,89,880,890
2025-08-02,12:00,3,6640.6499,2025-08-02,90,890,900
2025-08-02,12:00,4,4233.6110,2025-08-02,91,900,910
2025-08-02,12:00,4,4233.6110,2025-08-02,92,910,920
2025-08-02,12:00,4,4233.6110,2025-08-02,93,920,930
2025-08-02,12:00,4,4233.6110,2025-08-02,94,930,940
2025-08-02,12:00,4,4233.6110,2025-08-02,95,940,950
2025-08-02,12:00,4,4233.6110,2025-08-02,96,950,960
2025-08-02,12:00,5,2669.9835,2025-08-02,97,960,970
2025-08-02,12:00,5,2669.9835,2025-08-02,98,970,980
2025-08-02,12:00,5,2669.9835,2025-08-02,99,980,990
2025-08-02,12:00,5,2669.9835,2025-08-02,100,990,1000
2025-08-02,12:00,5,2669.9835,2025-08-02,101,1000,1010
2025-08-02,12:00,5,2669.9835,2025-08-02,102,1010,1020
2025-08-02,12:00,6,951.8922,2025-08-02,103,1020,1030
2025-08-02,12:00,6,951.8922,2025-08-02,104,1030,1040
2025-08-02,12:00,6,951.8922,2025-08-02,105,1040,1050
2025-08-02,12:00,6,951.8922,2025-08-02,106,1050,1060
2025-08-02,12:00,6,951.8922,2025-08-02,107,1060,1070
2025-08-02,12:00,6,951.8922,2025-08-02,108,1070,1080
2025-08-02,12:00,7,0.0000,2025-08-02,109,1080,1090
2025-08-02,12:00,7,0.0000,2025-08-02,110,1090,1100
2025-08-02,12:00,7,0.0000,2025-08-02,111,1100,1110
2025-08-02,12:00,7,0.0000,2025-08-02,112,1110,1120
2025-08-02,12:00,7,0.0000,2025-08-02,113,1120,1130
2025-08-02,12:00,7,0.0000,2025-08-02,114,1130,1140
2025-08-02,12:00,8,0.0000,2025-08-02,115,1140,1150
2025-08-02,12:00,8,0.0000,2025-08-02,116,1150,1160
2025-08-02,12:00,8,0.0000,2025-08-02,117,1160,1170
2025-08-02,12:00,8,0.0000,2025-08-02,118,1170,1180
2025-08-02,12:00,8,0.0000,2025-08-02,119,1180,1190
2025-08-02,12:00,8,0.0000,2025-08-02,120,1190,1200
2025-08-02,12:00,9,0.0000,2025-08-02,121,1200,1210
2025-08-02,12:00,9,0.0000,2025-08-02,122,1210,1220
2025-08-02,12:00,9,0.0000,2025-08-02,123,1220,1230
2025-08-02,12:00,9,0.0000,2025-08-02,124,1230,1240
2025-08-02,12:00,9,0.0000,2025-08-02,125,1240,1250
2025-08-02,12:00,9,0.0000,2025-08-02,126,1250,1260
2025-08-02,12:00,10,0.0000,2025-08-02,127,1260,1270
2025-08-02,12:00,10,0.0000,2025-08-02,128,1270,1280
2025-08-02,12:00,10,0.0000,2025-08-02,129,1280,1290
2025-08-02,12:00,10,0.0000,2025-08-02,130,1290,1300
2025-08-02,12:00,10,0.0000,2025-08-02,131,1300,1310
2025-08-02,12:00,10,0.0000,2025-08-02,132,1310,1320
2025-08-02,12:00,11,0.0000,2025-08-02,133,1320,1330
2025-08-02,12:00,11,0.0000,2025-08-02,134,1330,1340
2025-08-02,12:00,11,0.0000,2025-08-02,135,1340,1350
2025-08-02,12:00,11,0.0000,2025-08-02,136,1350,1360
2025-08-02,12:00,11,0.0000,2025-08-02,137,1360,1370
2025-08-02,12:00,11,0.0000,2025-08-02,138,1370,1380
2025-08-02,12:00,12,0.0000,2025-08-02,139,1380,1390
2025-08-02,12:00,12,0.0000,2025-08-02,140,1390,1400
2025-08-02,12:00,12,0.0000,2025-08-02,141,1400,1410
2025-08-02,12:00,12,0.0000,2025-08-02,142,1410,1420
2025-08-02,12:00,12,0.0000,2025-08-02,143,1420,1430
2025-08-02,12:00,12,0.0000,2025-08-02,144,1430,1440
2025-08-02,12:00,13,0.0000,2025-08-03,1,0,10
2025-08-02,12:00,13,0.0000,2025-08-03,2,10,20
2025-08-02,12:00,13,0.0000,2025-08-03,3,20,30
2025-08-02,12:00,13,0.0000,2025-08-03,4,30,40
2025-08-02,12:00,13,0.0000,2025-08-03,5,40,50
2025-08-02,12:00,13,0.0000,2025-08-03,6,50,60
2025-08-02,12:00,14,0.0000,2025-08-03,7,60,70
2025-08-02,12:00,14,0.0000,2025-08-03,8,70,80
2025-08-02,12:00,14,0.0000,2025-08-03,9,80,90
2025-08-02,12:00,14,0.0000,2025-08-03,10,90,100
2025-08-02,12:00,14,0.0000,2025-08-03,11,100,110
2025-08-02,12:00,14,0.0000,2025-08-03,12,110,120
2025-08-02,12:00,15,0.0000,2025-08-03,13,120,130
2025-08-02,12:00,15,0.0000,2025-08-03,14,130,140
2025-08-02,12:00,15,0.0000,2025-08-03,15,140,150
2025-08-02,12:00,15,0.0000,2025-08-03,16,150,160
2025-08-02,12:00,15,0.0000,2025-08-03,17,160,170
2025-08-02,12:00,15,0.0000,2025-08-03,18,170,180
2025-08-02,12:00,16,0.0000,2025-08-03,19,180,190
2025-08-02,12:00,16,0.0000,2025-08-03,20,190,200
2025-08-02,12:00,16,0.0000,2025-08-03,21,200,210
2025-08-02,12:00,16,0.0000,2025-08-03,22,210,220
2025-08-02,12:00,16,0.0000,2025-08-03,23,220,230
2025-08-02,12:00,16,0.0000,2025-08-03,24,230,240
2025-08-02,12:00,17,0.0000,2025-08-03,25,240,250
2025-08-02,12:00,17,0.0000,2025-08-03,26,250,260
2025-08-02,12:00,17,0.0000,2025-08-03,27,260,270
2025-08-02,12:00,17,0.0000,2025-08-03,28,270,280
2025-08-02,12:00,17,0.0000,2025-08-03,29,280,290
2025-08-02,12:00,17,0.0000,2025-08-03,30,290,300
2025-08-02,12:00,18,902.1175,2025-08-03,31,300,310
2025-08-02,12:00,18,902.1175,2025-08-03,32,310,320
2025-08-02,12:00,18,902.1175,2025-08-03,33,320,330
2025-08-02,12:00,18,902.1175,2025-08-03,34,330,340
2025-08-02,12:00,18,902.1175,2025-08-03,35,340,350
2025-08-02,12:00,18,902.1175,2025-08-03,36,350,360
2025-08-02,12:00,19,2117.0989,2025-08-03,37,360,370
2025-08-02,12:00,19,2117.0989,2025-08-03,38,370,380
2025-08-02,12:00,19,2117.0989,2025-08-03,39,380,390
2025-08-02,12:00,19,2117.0989,2025-08-03,40,390,400
2025-08-02,12:00,19,2117.0989,2025-08-03,41,400,410
2025-08-02,12:00,19,2117.0989,2025-08-03,42,410,420
2025-08-02,12:00,20,4438.0445,2025-08-03,43,420,430
2025-08-02,12:00,20,4438.0445,2025-08-03,44,430,440
2025-08-02,12:00,20,4438.0445,2025-08-03,45,440,450
2025-08-02,12:00,20,4438.0445,2025-08-03,46,450,460
2025-08-02,12:00,20,4438.0445,2025-08-03,47,460,470
2025-08-02,12:00,20,4438.0445,2025-08-03,48,470,480
2025-08-02,12:00,21,7292.1000,2025-08-03,49,480,490
2025-08-02,12:00,21,7292.1000,2025-08-03,50,490,500
2025-08-02,12:00,21,7292.1000,2025-08-03,51,500,510
2025-08-02,12:00,21,7292.1000,2025-08-03,52,510,520
2025-08-02,12:00,21,7292.1000,2025-08-03,53,520,530
2025-08-02,12:00,21,7292.1000,2025-08-03,54,530,540
2025-08-02,12:00,22,7736.9531,2025-08-03,55,540,550
2025-08-02,12:00,22,7736.9531,2025-08-03,56,550,560
2025-08-02,12:00,22,7736.9531,2025-08-03,57,560,570
2025-08-02,12:00,22,7736.9531,2025-08-03,58,570,580
2025-08-02,12:00,22,7736.9531,2025-08-03,59,580,590
2025-08-02,12:00,22,7736.9531,2025-08-03,60,590,600
2025-08-02,12:00,23,9542.0250,2025-08-03,61,600,610
2025-08-02,12:00,23,9542.0250,2025-08-03,62,610,620
2025-08-02,12:00,23,9542.0250,2025-08-03,63,620,630
2025-08-02,12:00,23,9542.0250,2025-08-03,64,630,640
2025-08-02,12:00,23,9542.0250,2025-08-03,65,640,650
2025-08-02,12:00,23,9542.0250,2025-08-03,66,650,660
2025-08-02,12:00,24,9708.2625,2025-08-03,67,660,670
2025-08-02,12:00,24,9708.2625,2025-08-03,68,670,680
2025-08-02,12:00,24,9708.2625,2025-08-03,69,680,690
2025-08-02,12:00,24,9708.2625,2025-08-03,70,690,700
2025-08-02,12:00,24,9708.2625,2025-08-03,71,700,710
2025-08-02,12:00,24,9708.2625,2025-08-03,72,710,720
2025-08-02,18:00,1,0.0000,2025-08-02,109,1080,1090
2025-08-02,18:00,1,0.0000,2025-08-02,110,1090,1100
2025-08-02,18:00,1,0.0000,2025-08-02,111,1100,1110
2025-08-02,18:00,1,0.0000,2025-08-02,112,1110,1120
2025-08-02,18:00,1,0.0000,2025-08-02,113,1120,1130
2025-08-02,18:00,1,0.0000,2025-08-02,114,1130,1140
2025-08-02,18:00,2,0.0000,2025-08-02,115,1140,1150
2025-08-02,18:00,2,0.0000,2025-08-02,116,1150,1160
2025-08-02,18:00,2,0.0000,2025-08-02,117,1160,1170
2025-08-02,18:00,2,0.0000,2025-08-02,118,1170,1180
2025-08-02,18:00,2,0.0000,2025-08-02,119,1180,1190
2025-08-02,18:00,2,0.0000,2025-08-02,120,1190,1200
2025-08-02,18:00,3,0.0000,2025-08-02,121,1200,1210
2025-08-02,18:00,3,0.0000,2025-08-02,122,1210,1220
2025-08-02,18:00,3,0.0000,2025-08-02,123,1220,1230
2025-08-02,18:00,3,0.0000,2025-08-02,124,1230,1240
2025-08-02,18:00,3,0.0000,2025-08-02,125,1240,1250
2025-08-02,18:00,3,0.0000,2025-08-02,126,1250,1260
2025-08-02,18:00,4,0.0000,2025-08-02,127,1260,1270
2025-08-02,18:00,4,0.0000,2025-08-02,128,1270,1280
2025-08-02,18:00,4,0.0000,2025-08-02,129,1280,1290
2025-08-02,18:00,4,0.0000,2025-08-02,130,1290,1300
2025-08-02,18:00,4,0.0000,2025-08-02,131,1300,1310
2025-08-02,18:00,4,0.0000,2025-08-02,132,1310,1320
2025-08-02,18:00,5,0.0000,2025-08-02,133,1320,1330
2025-08-02,18:00,5,0.0000,2025-08-02,134,1330,1340
2025-08-02,18:00,5,0.0000,2025-08-02,135,1340,1350
2025-08-02,18:00,5,0.0000,2025-08-02,136,1350,1360
2025-08-02,18:00,5,0.0000,2025-08-02,137,1360,1370
2025-08-02,18:00,5,0.0000,2025-08-02,138,1370,1380
2025-08-02,18:00,6,0.0000,2025-08-02,139,1380,1390
2025-08-02,18:00,6,0.0000,2025-08-02,140,1390,1400
2025-08-02,18:00,6,0.0000,2025-08-02,141,1400,1410
2025-08-02,18:00,6,0.0000,2025-08-02,142,1410,1420
2025-08-02,18:00,6,0.0000,2025-08-02,143,1420,1430
2025-08-02,18:00,6,0.0000,2025-08-02,144,1430,1440
2025-08-02,18:00,7,0.0000,2025-08-03,1,0,10
2025-08-02,18:00,7,0.0000,2025-08-03,2,10,20
2025-08-02,18:00,7,0.0000,2025-08-03,3,20,30
2025-08-02,18:00,7,0.0000,2025-08-03,4,30,40
2025-08-02,18:00,7,0.0000,2025-08-03,5,40,50
2025-08-02,18:00,7,0.0000,2025-08-03,6,50,60
2025-08-02,18:00,8,0.0000,2025-08-03,7,60,70
2025-08-02,18:00,8,0.0000,2025-08-03,8,70,80
2025-08-02,18:00,8,0.0000,2025-08-03,9,80,90
2025-08-02,18:00,8,0.0000,2025-08-03,10,90,100
2025-08-02,18:00,8,0.0000,2025-08-03,11,100,110
2025-08-02,18:00,8,0.0000,2025-08-03,12,110,120
2025-08-02,18:00,9,0.0000,2025-08-03,13,120,130
2025-08-02,18:00,9,0.0000,2025-08-03,14,130,140
2025-08-02,18:00,9,0.0000,2025-08-03,15,140,150
2025-08-02,18:00,9,0.0000,2025-08-03,16,150,160
2025-08-02,18:00,9,0.0000,2025-08-03,17,160,170
2025-08-02,18:00,9,0.0000,2025-08-03,18,170,180
2025-08-02,18:00,10,0.0000,2025-08-03,19,180,190
2025-08-02,18:00,10,0.0000,2025-08-03,20,190,200
2025-08-02,18:00,10,0.0000,2025-08-03,21,200,210
2025-08-02,18:00,10,0.0000,2025-08-03,22,210,220
2025-08-02,18:00,10,0.0000,2025-08-03,23,220,230
2025-08-02,18:00,10,0.0000,2025-08-03,24,230,240
2025-08-02,18:00,11,0.0000,2025-08-03,25,240,250
2025-08-02,18:00,11,0.0000,2025-08-03,26,250,260
2025-08-02,18:00,11,0.0000,2025-08-03,27,260,270
2025-08-02,18:00,11,0.0000,2025-08-03,28,270,280
2025-08-02,18:00,11,0.0000,2025-08-03,29,280,290
2025-08-02,18:00,11,0.0000,2025-08-03,30,290,300
2025-08-02,18:00,12,1021.7806,2025-08-03,31,300,310
2025-08-02,18:00,12,1021.7806,2025-08-03,32,310,320
2025-08-02,18:00,12,1021.7806,2025-08-03,33,320,330
2025-08-02,18:00,12,1021.7806,2025-08-03,34,330,340
2025-08-02,18:00,12,1021.7806,2025-08-03,35,340,350
2025-08-02,18:00,12,1021.7806,2025-08-03,36,350,360
2025-08-02,18:00,13,2623.7206,2025-08-03,37,360,370
2025-08-02,18:00,13,2623.7206,2025-08-03,38,370,380
2025-08-02,18:00,13,2623.7206,2025-08-03,39,380,390
2025-08-02,18:00,13,2623.7206,2025-08-03,40,390,400
2025-08-02,18:00,13,2623.7206,2025-08-03,41,400,410
2025-08-02,18:00,13,2623.7206,2025-08-03,42,410,420
2025-08-02,18:00,14,4411.7388,2025-08-03,43,420,430
2025-08-02,18:00,14,4411.7388,2025-08-03,44,430,440
2025-08-02,18:00,14,4411.7388,2025-08-03,45,440,450
2025-08-02,18:00,14,4411.7388,2025-08-03,46,450,460
2025-08-02,18:00,14,4411.7388,2025-08-03,47,460,470
2025-08-02,18:00,14,4411.7388,2025-08-03,48,470,480
2025-08-02,18:00,15,7205.0741,2025-08-03,49,480,490
2025-08-02,18:00,15,7205.0741,2025-08-03,50,490,500
2025-08-02,18:00,15,7205.0741,2025-08-03,51,500,510
2025-08-02,18:00,15,7205.0741,2025-08-03,52,510,520
2025-08-02,18:00,15,7205.0741,2025-08-03,53,520,530
2025-08-02,18:00,15,7205.0741,2025-08-03,54,530,540
2025-08-02,18:00,16,8376.0000,2025-08-03,55,540,550
2025-08-02,18:00,16,8376.0000,2025-08-03,56,550,560
2025-08-02,18:00,16,8376.0000,2025-08-03,57,560,570
2025-08-02,18:00,16,8376.0000,2025-08-03,58,570,580
2025-08-02,18:00,16,8376.0000,2025-08-03,59,580,590
2025-08-02,18:00,16,8376.0000,2025-08-03,60,590,600
2025-08-02,18:00,17,8498.7903,2025-08-03,61,600,610
2025-08-02,18:00,17,8498.7903,2025-08-03,62,610,620
2025-08-02,18:00,17,8498.7903,2025-08-03,63,620,630
2025-08-02,18:00,17,8498.7903,2025-08-03,64,630,640
2025-08-02,18:00,17,8498.7903,2025-08-03,65,640,650
2025-08-02,18:00,17,8498.7903,2025-08-03,66,650,660
2025-08-02,18:00,18,8908.5392,2025-08-03,67,660,670
2025-08-02,18:00,18,8908.5392,2025-08-03,68,670,680
2025-08-02,18:00,18,8908.5392,2025-08-03,69,680,690
2025-08-02,18:00,18,8908.5392,2025-08-03,70,690,700
2025-08-02,18:00,18,8908.5392,2025-08-03,71,700,710
2025-08-02,18:00,18,8908.5392,2025-08-03,72,710,720
2025-08-02,18:00,19,9493.2925,2025-08-03,73,720,730
2025-08-02,18:00,19,9493.2925,2025-08-03,74,730,740
2025-08-02,18:00,19,9493.2925,2025-08-03,75,740,750
2025-08-02,18:00,19,9493.2925,2025-08-03,76,750,760
2025-08-02,18:00,19,9493.2925,2025-08-03,77,760,770
2025-08-02,18:00,19,9493.2925,2025-08-03,78,770,780
2025-08-02,18:00,20,7012.0157,2025-08-03,79,780,790
2025-08-02,18:00,20,7012.0157,2025-08-03,80,790,800
2025-08-02,18:00,20,7012.0157,2025-08-03,81,800,810
2025-08-02,18:00,20,7012.0157,2025-08-03,82,810,820
2025-08-02,18:00,20,7012.0157,2025-08-03,83,820,830
2025-08-02,18:00,20,7012.0157,2025-08-03,84,830,840
2025-08-02,18:00,21,6379.8698,2025-08-03,85,840,850
2025-08-02,18:00,21,6379.8698,2025-08-03,86,850,860
2025-08-02,18:00,21,6379.8698,2025-08-03,87,860,870
2025-08-02,18:00,21,6379.8698,2025-08-03,88,870,880
2025-08-02,18:00,21,6379.8698,2025-08-03,89,880,890
2025-08-02,18:00,21,6379.8698,2025-08-03,90,890,900
2025-08-02,18:00,22,5089.6125,2025-08-03,91,900,910
2025-08-02,18:00,22,5089.6125,2025-08-03,92,910,920
2025-08-02,18:00,22,5089.6125,2025-08-03,93,920,930
2025-08-02,18:00,22,5089.6125,2025-08-03,94,930,940
2025-08-02,18:00,22,5089.6125,2025-08-03,95,940,950
2025-08-02,18:00,22,5089.6125,2025-08-03,96,950,960
2025-08-02,18:00,23,3138.9375,2025-08-03,97,960,970
2025-08-02,18:00,23,3138.9375,2025-08-03,98,970,980
2025-08-02,18:00,23,3138.9375,2025-08-03,99,980,990
2025-08-02,18:00,23,3138.9375,2025-08-03,100,990,1000
2025-08-02,18:00,23,3138.9375,2025-08-03,101,1000,1010
2025-08-02,18:00,23,3138.9375,2025-08-03,102,1010,1020
2025-08-02,18:00,24,1095.2625,2025-08-03,103,1020,1030
2025-08-02,18:00,24,1095.2625,2025-08-03,104,1030,1040
2025-08-02,18:00,24,1095.2625,2025-08-03,105,1040,1050
2025-08-02,18:00,24,1095.2625,2025-08-03,106,1050,1060
2025-08-02,18:00,24,1095.2625,2025-08-03,107,1060,1070
2025-08-02,18:00,24,1095.2625,2025-08-03,108,1070,1080
